11.7872 	INFO 	Loaded monitor calibration from ['2024_08_09 11:01']
43.5464 	EXP 	text: autoDraw = False
43.5464 	EXP 	textbox: autoDraw = False
43.5464 	EXP 	polygon: autoDraw = True
43.7310 	DATA 	Mouse:  Left button up, pos=(956,206)
43.7312 	DATA 	Mouse: Left button down, pos=(956,206)
43.9476 	DATA 	Mouse:  Left button up, pos=(956,206)
44.5471 	INFO 	Keyboard events cleared
44.5466 	EXP 	polygon: autoDraw = False
44.5466 	EXP 	polygon_2: autoDraw = True
44.8321 	DATA 	Keypress: space
44.8463 	EXP 	polygon: autoDraw = False
44.8463 	EXP 	polygon_2: autoDraw = False
45.2300 	EXP 	Sound sound_1 reached end of file
45.2465 	EXP 	Sound sound_1 started
45.2644 	DATA 	Keypress: 3
45.4312 	DATA 	Keypress: 7
45.5454 	EXP 	Sound sound_1 stopped
45.5564 	EXP 	text: autoDraw = True
45.5564 	EXP 	textbox: autoDraw = True
45.5966 	DATA 	Keypress: 4
45.8175 	DATA 	Keypress: 6
46.2354 	DATA 	Keypress: 5
47.2463 	DATA 	Mouse: Left button down, pos=(956,206)
47.2474 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
47.2626 	EXP 	text: autoDraw = False
47.2626 	EXP 	textbox: autoDraw = False
47.2626 	EXP 	polygon: autoDraw = True
47.4805 	DATA 	Mouse:  Left button up, pos=(956,206)
48.2630 	INFO 	Keyboard events cleared
48.2626 	EXP 	polygon: autoDraw = False
48.2626 	EXP 	polygon_2: autoDraw = True
48.7149 	DATA 	Keypress: space
48.7292 	EXP 	polygon: autoDraw = False
48.7292 	EXP 	polygon_2: autoDraw = False
49.1127 	EXP 	Sound sound_1 reached end of file
49.1292 	EXP 	Sound sound_1 started
49.4258 	EXP 	Sound sound_1 stopped
49.4377 	EXP 	text: autoDraw = True
49.4377 	EXP 	textbox: autoDraw = True
49.6295 	DATA 	Keypress: 9
49.7798 	DATA 	Keypress: 1
49.9965 	DATA 	Keypress: 8
50.9127 	DATA 	Mouse: Left button down, pos=(956,206)
50.9137 	EXP 	New trial (rep=0, index=11): <Trial 11 (11 in rep 0) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 11, 'thisTrialN': 11, 'thisRepN': 0}>
50.9291 	EXP 	text: autoDraw = False
50.9291 	EXP 	textbox: autoDraw = False
50.9291 	EXP 	polygon: autoDraw = True
51.0966 	DATA 	Mouse:  Left button up, pos=(956,206)
51.0969 	DATA 	Mouse: Left button down, pos=(956,206)
51.3135 	DATA 	Mouse:  Left button up, pos=(956,206)
51.9296 	INFO 	Keyboard events cleared
51.9291 	EXP 	polygon: autoDraw = False
51.9291 	EXP 	polygon_2: autoDraw = True
52.1976 	DATA 	Keypress: space
52.2123 	EXP 	polygon: autoDraw = False
52.2123 	EXP 	polygon_2: autoDraw = False
52.5791 	EXP 	Sound sound_1 reached end of file
52.5955 	EXP 	Sound sound_1 started
52.8955 	EXP 	Sound sound_1 stopped
52.9077 	EXP 	text: autoDraw = True
52.9077 	EXP 	textbox: autoDraw = True
53.3289 	DATA 	Keypress: 9
53.5344 	DATA 	Keypress: 8
53.7789 	DATA 	Keypress: 7
54.6455 	DATA 	Mouse: Left button down, pos=(956,206)
54.6464 	EXP 	New trial (rep=1, index=0): <Trial 12 (0 in rep 1) data={'delay': 0.1, 'freq': 400, 'condition': 'unexp', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 1}>
54.6618 	EXP 	text: autoDraw = False
54.6618 	EXP 	textbox: autoDraw = False
54.6618 	EXP 	polygon: autoDraw = True
54.8798 	DATA 	Mouse:  Left button up, pos=(956,206)
55.6452 	INFO 	Keyboard events cleared
55.6448 	EXP 	polygon_2: autoDraw = True
55.6620 	EXP 	polygon: autoDraw = False
56.1312 	DATA 	Keypress: space
56.1450 	EXP 	polygon: autoDraw = False
56.1450 	EXP 	polygon_2: autoDraw = False
56.2286 	EXP 	Sound sound_1 reached end of file
56.2450 	EXP 	Sound sound_1 started
56.5456 	EXP 	Sound sound_1 stopped
56.5566 	EXP 	text: autoDraw = True
56.5566 	EXP 	textbox: autoDraw = True
57.1125 	DATA 	Keypress: 4
57.4287 	DATA 	Keypress: 6
58.0450 	DATA 	Keypress: 3
59.0450 	DATA 	Mouse: Left button down, pos=(956,206)
59.0461 	EXP 	New trial (rep=1, index=1): <Trial 13 (1 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 1}>
59.0613 	EXP 	text: autoDraw = False
59.0613 	EXP 	textbox: autoDraw = False
59.0613 	EXP 	polygon: autoDraw = True
59.2786 	DATA 	Mouse:  Left button up, pos=(956,206)
60.0614 	INFO 	Keyboard events cleared
60.0610 	EXP 	polygon: autoDraw = False
60.0610 	EXP 	polygon_2: autoDraw = True
60.5801 	DATA 	Keypress: space
60.5943 	EXP 	polygon: autoDraw = False
60.5943 	EXP 	polygon_2: autoDraw = False
61.2780 	EXP 	Sound sound_1 reached end of file
61.2945 	EXP 	Sound sound_1 started
61.5957 	EXP 	Sound sound_1 stopped
61.6075 	EXP 	text: autoDraw = True
61.6075 	EXP 	textbox: autoDraw = True
62.1010 	DATA 	Keypress: 8
62.4114 	DATA 	Keypress: 7
62.8277 	DATA 	Keypress: 0
64.0321 	DATA 	Mouse: Left button down, pos=(956,206)
64.0447 	EXP 	New trial (rep=1, index=2): <Trial 14 (2 in rep 1) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 1}>
64.0604 	EXP 	text: autoDraw = False
64.0604 	EXP 	textbox: autoDraw = False
64.0604 	EXP 	polygon: autoDraw = True
64.2452 	DATA 	Mouse:  Left button up, pos=(956,206)
65.0441 	INFO 	Keyboard events cleared
65.0437 	EXP 	polygon_2: autoDraw = True
65.0606 	EXP 	polygon: autoDraw = False
65.5456 	DATA 	Keypress: space
65.5602 	EXP 	polygon: autoDraw = False
65.5602 	EXP 	polygon_2: autoDraw = False
65.9273 	EXP 	Sound sound_1 reached end of file
65.9438 	EXP 	Sound sound_1 started
66.2456 	EXP 	Sound sound_1 stopped
66.2573 	EXP 	text: autoDraw = True
66.2573 	EXP 	textbox: autoDraw = True
66.4608 	DATA 	Keypress: 4
66.6776 	DATA 	Keypress: 5
66.9026 	DATA 	Keypress: 0
68.0685 	DATA 	Mouse: Left button down, pos=(956,206)
68.0791 	EXP 	New trial (rep=1, index=3): <Trial 15 (3 in rep 1) data={'delay': 0.4, 'freq': 400, 'condition': 'unexp', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 1}>
68.0941 	EXP 	text: autoDraw = False
68.0941 	EXP 	textbox: autoDraw = False
68.0941 	EXP 	polygon: autoDraw = True
68.3121 	DATA 	Mouse:  Left button up, pos=(956,206)
69.0941 	INFO 	Keyboard events cleared
69.0935 	EXP 	polygon: autoDraw = False
69.0935 	EXP 	polygon_2: autoDraw = True
69.6785 	DATA 	Keypress: space
69.6941 	EXP 	polygon: autoDraw = False
69.6941 	EXP 	polygon_2: autoDraw = False
70.0608 	EXP 	Sound sound_1 reached end of file
70.0773 	EXP 	Sound sound_1 started
70.3756 	EXP 	Sound sound_1 stopped
70.3913 	EXP 	text: autoDraw = True
70.3913 	EXP 	textbox: autoDraw = True
70.5944 	DATA 	Keypress: 2
70.7203 	DATA 	Keypress: 9
70.9008 	DATA 	Keypress: 0
71.9325 	DATA 	Mouse: Left button down, pos=(956,206)
71.9440 	EXP 	New trial (rep=1, index=4): <Trial 16 (4 in rep 1) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 16, 'thisTrialN': 4, 'thisRepN': 1}>
71.9597 	EXP 	text: autoDraw = False
71.9597 	EXP 	textbox: autoDraw = False
71.9597 	EXP 	polygon: autoDraw = True
72.1605 	DATA 	Mouse:  Left button up, pos=(956,206)
72.9602 	INFO 	Keyboard events cleared
72.9597 	EXP 	polygon: autoDraw = False
72.9597 	EXP 	polygon_2: autoDraw = True
73.3455 	DATA 	Keypress: space
73.3761 	EXP 	polygon: autoDraw = False
73.3761 	EXP 	polygon_2: autoDraw = False
73.4433 	EXP 	Sound sound_1 reached end of file
73.4598 	EXP 	Sound sound_1 started
73.7555 	EXP 	Sound sound_1 stopped
73.7665 	EXP 	text: autoDraw = True
73.7665 	EXP 	textbox: autoDraw = True
73.9097 	DATA 	Keypress: 3
74.0648 	DATA 	Keypress: 6
74.2099 	DATA 	Keypress: 4
75.4321 	DATA 	Mouse: Left button down, pos=(956,206)
75.4435 	EXP 	New trial (rep=1, index=5): <Trial 17 (5 in rep 1) data={'delay': 0.4, 'freq': 1000, 'condition': 'exp', 'thisN': 17, 'thisTrialN': 5, 'thisRepN': 1}>
75.4597 	EXP 	text: autoDraw = False
75.4597 	EXP 	textbox: autoDraw = False
75.4597 	EXP 	polygon: autoDraw = True
75.6606 	DATA 	Mouse:  Left button up, pos=(956,206)
76.4428 	INFO 	Keyboard events cleared
76.4423 	EXP 	polygon_2: autoDraw = True
76.4591 	EXP 	polygon: autoDraw = False
76.9780 	DATA 	Keypress: space
76.9922 	EXP 	polygon: autoDraw = False
76.9922 	EXP 	polygon_2: autoDraw = False
77.3594 	EXP 	Sound sound_1 reached end of file
77.3758 	EXP 	Sound sound_1 started
77.4266 	DATA 	Keypress: 1
77.6755 	EXP 	Sound sound_1 stopped
77.6876 	EXP 	text: autoDraw = True
77.6876 	EXP 	textbox: autoDraw = True
77.8163 	DATA 	Keypress: 1
77.9758 	DATA 	Keypress: 8
78.1809 	DATA 	Keypress: 3
79.1669 	DATA 	Mouse: Left button down, pos=(956,206)
79.1770 	EXP 	New trial (rep=1, index=6): <Trial 18 (6 in rep 1) data={'delay': 0.1, 'freq': 1000, 'condition': 'exp', 'thisN': 18, 'thisTrialN': 6, 'thisRepN': 1}>
79.1923 	EXP 	text: autoDraw = False
79.1923 	EXP 	textbox: autoDraw = False
79.1923 	EXP 	polygon: autoDraw = True
79.3933 	DATA 	Mouse:  Left button up, pos=(956,206)
80.1923 	INFO 	Keyboard events cleared
80.1918 	EXP 	polygon: autoDraw = False
80.1918 	EXP 	polygon_2: autoDraw = True
80.5111 	DATA 	Keypress: space
80.5249 	EXP 	polygon: autoDraw = False
80.5249 	EXP 	polygon_2: autoDraw = False
80.6089 	EXP 	Sound sound_1 reached end of file
80.6253 	EXP 	Sound sound_1 started
80.9257 	EXP 	Sound sound_1 stopped
80.9378 	EXP 	text: autoDraw = True
80.9378 	EXP 	textbox: autoDraw = True
81.1754 	DATA 	Keypress: 2
81.3254 	DATA 	Keypress: 7
81.4643 	DATA 	Keypress: 3
82.3922 	DATA 	Mouse: Left button down, pos=(956,206)
82.3932 	EXP 	New trial (rep=1, index=7): <Trial 19 (7 in rep 1) data={'delay': 0.7, 'freq': 400, 'condition': 'unexp', 'thisN': 19, 'thisTrialN': 7, 'thisRepN': 1}>
82.4084 	EXP 	text: autoDraw = False
82.4084 	EXP 	textbox: autoDraw = False
82.4084 	EXP 	polygon: autoDraw = True
82.6099 	DATA 	Mouse:  Left button up, pos=(956,206)
83.4082 	INFO 	Keyboard events cleared
83.4078 	EXP 	polygon: autoDraw = False
83.4078 	EXP 	polygon_2: autoDraw = True
83.6604 	DATA 	Keypress: space
83.6917 	EXP 	polygon: autoDraw = False
83.6917 	EXP 	polygon_2: autoDraw = False
84.2599 	DATA 	Keypress: 2
84.3747 	EXP 	Sound sound_1 reached end of file
84.3912 	EXP 	Sound sound_1 started
84.4426 	DATA 	Keypress: 7
84.6856 	EXP 	Sound sound_1 stopped
84.6974 	EXP 	text: autoDraw = True
84.6974 	EXP 	textbox: autoDraw = True
84.7918 	DATA 	Keypress: 2
84.9640 	DATA 	Keypress: 7
85.1748 	DATA 	Keypress: 6
86.3418 	DATA 	Mouse: Left button down, pos=(956,206)
86.3428 	EXP 	New trial (rep=1, index=8): <Trial 20 (8 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 20, 'thisTrialN': 8, 'thisRepN': 1}>
86.3577 	EXP 	text: autoDraw = False
86.3577 	EXP 	textbox: autoDraw = False
86.3577 	EXP 	polygon: autoDraw = True
86.5754 	DATA 	Mouse:  Left button up, pos=(956,206)
87.3583 	INFO 	Keyboard events cleared
87.3578 	EXP 	polygon: autoDraw = False
87.3578 	EXP 	polygon_2: autoDraw = True
87.9268 	DATA 	Keypress: space
87.9411 	EXP 	polygon: autoDraw = False
87.9411 	EXP 	polygon_2: autoDraw = False
88.3588 	DATA 	Keypress: 3
88.6243 	EXP 	Sound sound_1 reached end of file
88.6408 	EXP 	Sound sound_1 started
88.6753 	DATA 	Keypress: 9
88.9354 	EXP 	Sound sound_1 stopped
88.9460 	EXP 	text: autoDraw = True
88.9460 	EXP 	textbox: autoDraw = True
89.0652 	DATA 	Keypress: 4
89.2466 	DATA 	Keypress: 8
89.9913 	DATA 	Keypress: 4
90.9910 	DATA 	Mouse: Left button down, pos=(956,206)
90.9920 	EXP 	New trial (rep=1, index=9): <Trial 21 (9 in rep 1) data={'delay': 0.7, 'freq': 1000, 'condition': 'exp', 'thisN': 21, 'thisTrialN': 9, 'thisRepN': 1}>
91.0076 	EXP 	text: autoDraw = False
91.0076 	EXP 	textbox: autoDraw = False
91.0076 	EXP 	polygon: autoDraw = True
91.2083 	DATA 	Mouse:  Left button up, pos=(956,206)
92.0074 	INFO 	Keyboard events cleared
92.0070 	EXP 	polygon: autoDraw = False
92.0070 	EXP 	polygon_2: autoDraw = True
92.4757 	DATA 	Keypress: space
92.4903 	EXP 	polygon: autoDraw = False
92.4903 	EXP 	polygon_2: autoDraw = False
93.1574 	EXP 	Sound sound_1 reached end of file
93.1739 	EXP 	Sound sound_1 started
93.4758 	EXP 	Sound sound_1 stopped
93.4882 	EXP 	text: autoDraw = True
93.4882 	EXP 	textbox: autoDraw = True
